Time,Torque,Temp_1,Temp_2
1628271737.58, 17.00,74.27,74.01
1628271737.63, 17.00,74.25,74.02
1628271737.67, 17.00,74.26,74.02
1628271737.71, 17.00,74.26,74.01
1628271737.75, 17.00,74.28,74.00
1628271737.79, 17.00,74.27,74.02
1628271737.83, 17.00,74.26,74.02
1628271737.88, 17.00,74.28,74.01
1628271737.92, 17.00,74.26,74.03
1628271737.96, 17.00,74.26,74.01
1628271738.01, 17.00,74.27,74.01
1628271738.05, 17.00,74.27,74.02
1628271738.09, 17.00,74.25,73.99
1628271738.13, 17.00,74.25,73.98
1628271738.18, 17.00,74.24,73.97
1628271738.22, 17.00,74.25,73.97
1628271738.27, 17.00,74.24,73.97
1628271738.31, 17.00,74.23,73.97
1628271738.36, 17.00,74.24,73.97
1628271738.40, 17.00,74.22,73.96
1628271738.44, 17.00,74.23,73.99
1628271738.49, 17.00,74.22,73.99
1628271738.53, 17.00,74.22,74.00
1628271738.58, 17.00,74.24,73.98
1628271738.62, 17.00,74.22,73.95
1628271738.66, 17.00,74.23,73.98
1628271738.70, 17.00,74.23,73.98
1628271738.75, 17.00,74.24,73.98
1628271738.79, 17.00,74.23,73.98
1628271738.83, 17.00,74.22,73.97
1628271738.87, 17.00,74.22,73.97
1628271738.92, 17.00,74.23,73.97
1628271738.96, 17.00,74.23,73.98
1628271739.00, 17.00,74.24,73.97
1628271739.04, 17.00,74.23,73.99
1628271739.08, 17.00,74.24,73.97
1628271739.13, 17.00,74.24,73.98
1628271739.17, 17.00,74.23,73.98
1628271739.21, 17.00,74.22,73.98
1628271739.26, 17.00,74.23,74.00
1628271739.30, 17.00,74.22,74.02
1628271739.35, 17.00,74.23,73.98
1628271739.39, 17.00,74.23,73.99
1628271739.44, 17.00,74.22,73.98
1628271739.48, 17.00,74.22,74.00
1628271739.53, 17.00,74.23,74.00
1628271739.57, 17.00,74.22,73.98
1628271739.61, 17.00,74.23,73.99
1628271739.66, 17.00,74.23,73.98
1628271739.70, 17.00,74.23,73.98
1628271739.75, 17.00,74.23,73.98
1628271739.79, 17.00,74.22,73.96
1628271739.84, 17.00,74.23,73.96
1628271739.88, 17.00,74.23,73.96
1628271739.92, 17.00,74.22,73.97
1628271739.97, 17.00,74.23,73.98
1628271740.01, 17.00,74.24,73.97
1628271740.06, 17.00,74.23,73.97
1628271740.10, 17.00,74.22,73.97
1628271740.15, 17.00,74.22,73.97
1628271740.19, 17.00,74.23,73.98
1628271740.23, 17.00,74.22,73.99
1628271740.28, 17.00,74.22,73.97
1628271740.32, 17.00,74.22,73.99
1628271740.36, 17.00,74.23,73.97
1628271740.41, 17.00,74.24,73.96
1628271740.45, 17.00,74.21,73.97
1628271740.49, 17.00,74.22,73.98
1628271740.54, 17.00,74.22,73.98
1628271740.58, 17.00,74.22,73.97
1628271740.63, 17.00,74.23,73.97
1628271740.67, 17.00,74.23,73.96
1628271740.71, 17.00,74.22,73.97
1628271740.76, 17.00,74.23,73.99
1628271740.80, 17.00,74.22,73.98
1628271740.85, 17.00,74.22,73.95
1628271740.89, 17.00,74.22,73.98
1628271740.94, 17.00,74.22,73.98
1628271740.98, 17.00,74.22,73.96
1628271741.02, 17.00,74.23,73.97
1628271741.07, 17.00,74.22,73.98
1628271741.11, 17.00,74.22,73.97
1628271741.15, 17.00,74.23,73.96
1628271741.19, 17.00,74.23,73.97
1628271741.24, 17.00,74.22,73.99
1628271741.28, 17.00,74.23,73.97
1628271741.32, 17.00,74.22,73.96
1628271741.36, 17.00,74.23,73.98
1628271741.40, 17.00,74.22,73.99
1628271741.45, 17.00,74.24,73.97
1628271741.49, 17.00,74.24,73.96
1628271741.54, 17.00,74.23,73.98
1628271741.58, 17.00,74.22,73.96
1628271741.62, 17.00,74.21,73.95
1628271741.67, 17.00,74.22,73.96
1628271741.71, 17.00,74.22,73.96
1628271741.76, 17.00,74.22,73.98
1628271741.80, 17.00,74.21,73.97
1628271741.84, 17.00,74.22,73.98
1628271741.89, 17.00,74.23,74.00
1628271741.93, 17.00,74.24,73.99
1628271741.98, 17.00,74.23,73.97
1628271742.02, 17.00,74.24,73.98
1628271742.06, 17.00,74.21,73.97
1628271742.11, 17.00,74.23,73.95
1628271742.15, 17.00,74.23,73.96
1628271742.20, 17.00,74.23,73.96
1628271742.24, 17.00,74.23,73.95
1628271742.28, 17.00,74.21,73.96
1628271742.33, 17.00,74.21,73.97
1628271742.37, 17.00,74.24,73.99
1628271742.42, 17.00,74.22,73.94
1628271742.46, 17.00,74.24,73.98
1628271742.50, 17.00,74.22,73.96
1628271742.55, 17.00,74.22,73.96
1628271742.59, 17.00,74.23,73.99
1628271742.63, 17.00,74.24,73.96
1628271742.67, 17.00,74.24,73.97
1628271742.72, 17.00,74.22,73.97
1628271742.76, 17.00,74.23,73.96
1628271742.81, 17.00,74.24,73.96
1628271742.85, 17.00,74.25,73.96
1628271742.90, 17.00,74.24,73.96
1628271742.94, 17.00,74.23,73.97
1628271742.99, 17.00,74.23,73.96
1628271743.03, 17.00,74.23,73.94
1628271743.07, 17.00,74.22,73.99
1628271743.12, 17.00,74.22,73.99
1628271743.16, 17.00,74.23,73.95
1628271743.20, 17.00,74.24,73.96
1628271743.24, 17.00,74.23,73.97
1628271743.29, 17.00,74.22,73.98
1628271743.33, 17.00,74.25,73.99
1628271743.38, 17.00,74.23,73.97
1628271743.42, 17.00,74.23,73.99
1628271743.47, 17.00,74.22,73.95
1628271743.51, 17.00,74.22,73.98
1628271743.56, 17.00,74.22,73.98
1628271743.60, 17.00,74.21,73.95
1628271743.64, 17.00,74.22,73.98
1628271743.69, 17.00,74.23,73.95
1628271743.73, 17.00,74.22,73.94
1628271743.78, 17.00,74.23,73.98
1628271743.82, 17.00,74.22,73.96
1628271743.87, 17.00,74.24,73.96
1628271743.91, 17.00,74.21,73.96
1628271743.95, 17.00,74.23,73.95
1628271744.00, 17.00,74.22,73.97
1628271744.04, 17.00,74.23,73.98
1628271744.08, 17.00,74.22,73.98
1628271744.13, 17.00,74.23,73.96
1628271744.17, 17.00,74.22,73.97
1628271744.21, 17.00,74.22,73.88
1628271744.26, 01.68,74.06,73.89
1628271744.30, 09.48,74.22,74.02
1628271744.35, 10.87,74.26,73.63
1628271744.39, 10.87,74.27,73.82
1628271744.44, 11.91,74.24,73.91
1628271744.48, 11.91,74.24,73.86
1628271744.53, 11.91,74.26,74.07
1628271744.57, 11.91,74.30,74.24
1628271744.62, 11.23,74.11,74.03
1628271744.66, 11.23,74.17,74.06
1628271744.71, 11.23,74.26,74.07
1628271744.75, 10.07,74.21,74.13
1628271744.79, 10.07,74.22,74.00
1628271744.84, 10.07,74.31,73.71
1628271744.88, 10.07,74.24,73.91
1628271744.93, 10.07,74.26,73.92
1628271744.97, 10.07,74.20,73.94
1628271745.02, 10.07,74.18,74.13
1628271745.06, 10.07,74.12,73.67
1628271745.11, 10.07,74.23,73.96
1628271745.15, 10.07,74.23,74.12
1628271745.19, 10.07,74.24,73.88
1628271745.24, 10.07,74.29,74.12
1628271745.28, 10.07,74.21,73.86
1628271745.33, 10.77,74.23,74.16
1628271745.37, 10.77,74.19,73.83
1628271745.42, 10.77,74.25,73.91
1628271745.46, 11.76,74.22,73.78
1628271745.51, 11.76,74.21,73.93
1628271745.55, 12.31,74.21,74.02
1628271745.60, 12.31,74.23,73.83
1628271745.64, 11.43,74.23,74.23
1628271745.69, 11.43,74.27,73.75
1628271745.73, 11.43,74.23,74.11
1628271745.77, 11.43,74.32,73.91
1628271745.82, 10.89,74.29,74.05
1628271745.86, 10.89,74.30,74.01
1628271745.91, 10.89,74.32,74.02
1628271745.95, 10.23,74.24,73.87
1628271745.99, 10.93,74.23,73.76
1628271746.04, 09.91,74.16,73.97
1628271746.08, 10.65,74.28,73.75
1628271746.12, 09.72,74.26,74.12
1628271746.17, 10.23,74.26,73.97
1628271746.21, 10.23,74.28,74.07
1628271746.26, 10.23,74.30,74.06
1628271746.30, 10.23,74.27,73.94
1628271746.34, 10.23,74.15,74.00
1628271746.39, 10.91,74.17,73.73
1628271746.43, 10.91,74.23,73.92
1628271746.48, 10.28,74.15,73.91
1628271746.52, 11.93,74.27,73.69
1628271746.57, 11.93,74.21,73.84
1628271746.61, 11.93,74.29,74.05
1628271746.66, 11.93,74.22,74.24
1628271746.70, 11.93,74.24,74.04
1628271746.75, 11.93,74.25,73.89
1628271746.79, 11.35,74.21,74.15
1628271746.84, 11.35,74.29,73.96
1628271746.88, 11.35,74.30,74.10
1628271746.93, 10.50,74.25,74.04
1628271746.97, 11.01,74.26,74.20
1628271747.02, 11.01,74.28,74.03
1628271747.06, 10.37,74.23,73.99
1628271747.11, 10.95,74.30,74.00
1628271747.15, 10.95,74.26,74.19
1628271747.19, 10.31,74.22,73.90
1628271747.24, 10.31,74.24,74.00
1628271747.28, 10.31,74.25,73.74
1628271747.33, 10.31,74.30,73.93
1628271747.37, 10.31,74.25,74.08
1628271747.42, 10.31,74.30,73.63
1628271747.46, 10.98,74.25,73.85
1628271747.51, 10.98,74.25,74.17
1628271747.55, 10.98,74.24,73.85
1628271747.59, 10.98,74.19,74.12
1628271747.64, 10.98,74.18,74.33
1628271747.68, 12.08,74.27,73.97
1628271747.73, 12.08,74.22,73.89
1628271747.77, 12.08,74.17,73.50
1628271747.82, 12.08,74.22,73.64
1628271747.86, 10.93,74.21,73.98
1628271747.91, 10.93,74.30,73.77
1628271747.95, 10.93,74.20,73.84
1628271747.99, 10.93,74.25,73.94
1628271748.04, 10.93,74.20,73.94
1628271748.08, 10.93,74.32,73.78
1628271748.13, 10.93,74.25,73.99
1628271748.17, 10.93,74.22,74.02
1628271748.22, 10.93,74.24,74.10
1628271748.26, 10.93,74.30,74.08
1628271748.31, 10.32,74.20,73.96
1628271748.35, 10.32,74.32,73.92
1628271748.40, 10.32,74.20,74.20
1628271748.44, 09.79,74.20,73.90
1628271748.49, 10.38,74.20,74.06
1628271748.53, 10.38,74.20,73.91
1628271748.58, 10.38,74.32,73.91
1628271748.62, 11.08,74.26,74.03
1628271748.67, 11.08,74.20,73.89
1628271748.71, 11.08,74.31,74.03
1628271748.75, 12.35,74.11,73.79
1628271748.80, 11.71,74.22,73.92
1628271748.84, 11.71,74.41,74.25
1628271748.88, 11.71,74.13,73.97
1628271748.93, 11.71,74.20,74.22
1628271748.97, 11.14,74.21,73.78
1628271749.02, 10.31,74.21,73.86
1628271749.06, 11.24,74.27,74.02
1628271749.11, 10.56,74.24,73.98
1628271749.15, 10.56,74.18,74.08
1628271749.20, 10.56,74.26,74.07
1628271749.24, 10.56,74.24,74.12
1628271749.28, 11.10,74.25,73.98
1628271749.33, 10.46,74.22,74.18
1628271749.37, 10.46,74.29,73.89
1628271749.42, 10.46,74.27,73.82
1628271749.46, 10.46,74.23,74.07
1628271749.51, 10.46,74.23,73.92
1628271749.55, 10.46,74.24,74.07
1628271749.60, 10.46,74.21,74.07
1628271749.64, 10.46,74.21,74.09
1628271749.68, 10.46,74.26,73.96
1628271749.73, 11.22,74.25,73.99
1628271749.77, 11.22,74.22,73.97
1628271749.82, 11.22,74.24,74.26
1628271749.86, 15.69,74.17,73.97
1628271749.91, 19.61,74.24,73.97
1628271749.95, 17.61,74.25,73.97
1628271749.99, 18.43,74.25,73.88
1628271750.04, 19.54,74.24,73.94
1628271750.08, 17.68,74.24,73.98
1628271750.13, 18.27,74.24,73.93
1628271750.17, 18.27,74.23,73.91
1628271750.22, 17.17,74.24,73.93
1628271750.26, 18.93,74.24,73.94
1628271750.31, 18.93,74.24,73.98
1628271750.35, 16.74,74.26,73.97
1628271750.40, 18.60,74.22,73.97
1628271750.44, 14.06,74.22,73.98
1628271750.48, 18.97,74.24,73.98
1628271750.53, 17.48,74.22,73.99
1628271750.57, 22.25,74.26,74.00
1628271750.61, 22.25,74.27,74.00
1628271750.66, 22.25,74.27,74.02
1628271750.70, 22.25,74.26,74.02
1628271750.75, 22.25,74.26,74.01
1628271750.79, 21.72,74.28,74.03
1628271750.84, 21.72,74.28,74.02
1628271750.88, 21.72,74.26,74.00
1628271750.92, 21.72,74.28,74.02
1628271750.97, 21.72,74.27,74.02
1628271751.01, 21.72,74.27,74.01
1628271751.06, 21.72,74.27,74.01
1628271751.10, 21.72,74.27,74.02
1628271751.14, 21.72,74.29,74.02
1628271751.19, 21.72,74.27,74.01
1628271751.23, 21.72,74.27,74.00
1628271751.28, 21.72,74.29,74.00
1628271751.32, 21.72,74.27,74.01
1628271751.37, 21.72,74.27,74.01
1628271751.41, 21.72,74.28,74.01
1628271751.46, 21.72,74.29,74.04
1628271751.50, 21.72,74.28,74.02
1628271751.55, 21.72,74.27,74.02
1628271751.59, 21.72,74.28,74.00
1628271751.63, 21.72,74.26,74.01
1628271751.67, 21.72,74.27,74.02
1628271751.72, 21.72,74.27,74.03
1628271751.76, 21.72,74.28,74.02
1628271751.81, 21.72,74.27,74.01
1628271751.85, 21.72,74.28,74.01
1628271751.90, 21.72,74.28,74.00
1628271751.94, 21.72,74.29,74.00
1628271751.99, 21.72,74.30,74.02
1628271752.03, 21.72,74.28,73.99
1628271752.08, 21.18,74.29,74.01
1628271752.12, 20.18,74.28,74.01
1628271752.17, 18.91,74.29,73.99
1628271752.21, 17.87,74.28,74.01
1628271752.25, 17.27,74.29,73.99
1628271752.30, 17.27,74.29,74.00
1628271752.34, 16.67,74.28,74.01
1628271752.39, 16.67,74.29,74.00
1628271752.43, 16.67,74.29,74.00
1628271752.47, 16.67,74.28,74.03
1628271752.52, 16.67,74.28,74.01
1628271752.56, 16.67,74.28,74.01
1628271752.60, 16.67,74.28,74.01
1628271752.65, 16.67,74.29,74.00
1628271752.69, 16.67,74.28,74.01
1628271752.74, 16.67,74.28,74.00
1628271752.78, 16.67,74.29,74.02
1628271752.82, 16.67,74.28,74.02
1628271752.87, 16.67,74.28,74.03
1628271752.91, 16.67,74.28,74.03
1628271752.96, 16.67,74.27,74.02
1628271753.00, 16.67,74.29,74.03
1628271753.05, 16.67,74.28,74.01
1628271753.09, 16.67,74.29,74.02
1628271753.14, 16.67,74.29,74.02
1628271753.18, 16.67,74.29,74.01
1628271753.22, 16.67,74.26,73.99
1628271753.27, 16.67,74.27,73.98
1628271753.31, 16.67,74.26,73.98
1628271753.36, 16.67,74.27,74.00
1628271753.40, 16.67,74.27,74.00
1628271753.44, 16.67,74.26,74.01
1628271753.49, 16.67,74.26,74.02
1628271753.53, 16.67,74.24,74.01
1628271753.58, 16.67,74.26,73.99
1628271753.62, 16.67,74.26,74.01
1628271753.67, 16.67,74.27,74.02
1628271753.71, 16.67,74.24,74.01
1628271753.76, 16.67,74.27,73.99
1628271753.80, 16.67,74.26,74.01
1628271753.85, 16.67,74.26,74.00
1628271753.89, 16.67,74.27,73.99
1628271753.93, 16.67,74.25,74.00
1628271753.98, 16.67,74.28,74.02
1628271754.02, 16.67,74.26,74.00
1628271754.07, 16.67,74.26,73.99
1628271754.11, 16.67,74.27,74.00
1628271754.16, 16.67,74.26,74.01
1628271754.20, 16.67,74.26,74.00
1628271754.25, 16.67,74.28,73.99
1628271754.29, 16.67,74.27,73.99
1628271754.34, 16.67,74.27,74.01
1628271754.38, 16.67,74.28,73.99
1628271754.43, 16.67,74.28,73.98
1628271754.47, 16.67,74.28,73.99
1628271754.52, 16.67,74.28,73.99
1628271754.56, 16.67,74.26,74.02
1628271754.61, 16.67,74.27,74.02
1628271754.65, 16.67,74.26,74.04
1628271754.70, 16.67,74.28,74.01
1628271754.74, 16.67,74.25,74.01
1628271754.79, 16.67,74.27,74.00
1628271754.83, 16.67,74.27,74.01
1628271754.87, 16.67,74.27,74.00
1628271754.92, 16.67,74.26,74.01
1628271754.96, 16.67,74.26,74.00
1628271755.01, 16.67,74.28,73.99
1628271755.05, 16.67,74.27,73.99
1628271755.10, 16.67,74.27,73.99
1628271755.14, 16.67,74.27,74.00
1628271755.19, 16.67,74.26,73.98
1628271755.23, 16.67,74.27,73.97
1628271755.28, 16.15,74.27,73.99
1628271755.32, 16.15,74.27,73.99
1628271755.37, 16.15,74.27,74.01
1628271755.41, 16.15,74.27,74.00
1628271755.45, 16.15,74.27,73.98
1628271755.50, 16.15,74.27,73.97
1628271755.54, 16.15,74.27,73.99
1628271755.59, 16.15,74.27,73.99
1628271755.63, 16.15,74.28,73.98
1628271755.68, 16.15,74.26,73.99
1628271755.72, 16.15,74.26,73.99
1628271755.77, 16.15,74.27,73.99
1628271755.81, 16.15,74.27,74.01
1628271755.86, 16.15,74.27,73.99
1628271755.90, 16.15,74.27,73.99
1628271755.94, 16.15,74.28,74.00
1628271755.99, 16.15,74.27,74.00
1628271756.03, 16.15,74.26,74.02
1628271756.08, 16.15,74.28,74.01
1628271756.12, 16.15,74.27,74.01
1628271756.17, 16.15,74.27,73.95
1628271756.21, 00.25,74.20,74.57
1628271756.26, -11.52,74.25,74.16
1628271756.30, -10.12,74.29,74.32
1628271756.35, -9.06,74.29,73.88
1628271756.39, -10.33,74.23,74.04
1628271756.44, -9.72,74.21,73.84
1628271756.48, -10.57,74.23,74.07
1628271756.53, -9.97,74.33,74.04
1628271756.57, -9.97,74.33,73.87
1628271756.61, -9.97,74.30,74.04
1628271756.66, -9.06,74.29,74.04
1628271756.70, -10.26,74.28,74.01
1628271756.75, -9.30,74.30,73.94
1628271756.79, -10.64,74.26,73.92
1628271756.84, -10.64,74.25,74.21
1628271756.88, -10.64,74.25,73.99
1628271756.92, -9.42,74.26,74.18
1628271756.97, -10.17,74.23,73.65
1628271757.01, -8.97,74.29,73.99
1628271757.06, -8.97,74.27,73.90
1628271757.10, -9.49,74.29,73.97
1628271757.15, -7.89,74.26,73.59
1628271757.19, -9.25,74.30,73.98
1628271757.23, -7.73,74.27,73.97
1628271757.28, -7.73,74.26,74.01
1628271757.32, -7.73,74.28,73.95
1628271757.37, -7.73,74.34,73.97
1628271757.41, -7.73,74.27,74.17
1628271757.45, -7.73,74.22,73.97
1628271757.50, -8.66,74.26,73.94
1628271757.54, -8.66,74.23,73.67
1628271757.59, -9.87,74.25,73.87
1628271757.63, -8.12,74.31,74.11
1628271757.68, -9.83,74.26,74.21
1628271757.72, -8.86,74.22,73.96
1628271757.77, -8.86,74.33,74.02
1628271757.81, -8.86,74.27,73.94
1628271757.86, -8.86,74.24,73.85
1628271757.90, -10.51,74.32,74.02
1628271757.95, -9.42,74.26,73.94
1628271757.99, -10.15,74.26,74.05
1628271758.03, -8.74,74.23,73.77
1628271758.07, -9.87,74.23,73.76
1628271758.11, -8.68,74.30,73.84
1628271758.16, -8.68,74.26,73.98
1628271758.20, -8.68,74.27,73.86
1628271758.24, -8.68,74.26,73.98
1628271758.29, -7.44,74.22,74.15
1628271758.33, -8.75,74.20,73.99
1628271758.38, -6.81,74.28,73.99
1628271758.42, -7.92,74.24,73.94
1628271758.47, -7.30,74.26,73.98
1628271758.51, -7.30,74.29,73.86
1628271758.56, -8.30,74.30,73.94
1628271758.60, -8.30,74.29,73.71
1628271758.64, -9.77,74.19,73.95
1628271758.69, -8.19,74.25,73.91
1628271758.74, -9.51,74.32,74.35
1628271758.78, -8.85,74.19,73.78
1628271758.82, -9.47,74.28,74.01
1628271758.87, -8.69,74.29,74.08
1628271758.91, -8.69,74.28,74.03
1628271758.96, -9.95,74.28,73.92
1628271759.00, -8.92,74.27,73.98
1628271759.05, -10.21,74.27,73.59
1628271759.09, -8.44,74.28,73.94
1628271759.14, -9.75,74.25,73.95
1628271759.18, -8.80,74.27,74.05
1628271759.22, -8.80,74.25,74.24
1628271759.27, -8.80,74.22,73.99
1628271759.31, -7.74,74.30,73.96
1628271759.36, -9.29,74.18,74.12
1628271759.40, -7.58,74.32,73.87
1628271759.45, -7.58,74.26,74.09
1628271759.49, -7.58,74.26,74.02
1628271759.54, -6.99,74.20,73.97
1628271759.58, -8.51,74.37,73.94
1628271759.63, -7.39,74.35,74.00
1628271759.67, -8.67,74.32,74.00
1628271759.72, -8.67,74.16,74.05
1628271759.76, -8.67,74.27,74.08
1628271759.81, -9.69,74.26,74.21
1628271759.85, -8.32,74.25,74.07
1628271759.90, -8.32,74.30,73.91
1628271759.94, -9.57,74.28,73.99
1628271759.99, -7.72,74.16,73.99
1628271760.03, -9.59,74.26,74.06
1628271760.08, -8.89,74.27,73.83
1628271760.12, -9.84,74.29,73.99
1628271760.17, -9.14,74.29,74.01
1628271760.21, -9.14,74.20,73.94
1628271760.25, -9.14,74.33,73.93
1628271760.30, -8.15,74.23,73.84
1628271760.34, -9.41,74.21,74.00
1628271760.39, -8.17,74.34,73.70
1628271760.43, -8.17,74.22,74.15
1628271760.48, -8.75,74.15,74.17
1628271760.52, -6.41,74.23,74.02
1628271760.57, -8.51,74.25,73.92
1628271760.61, -6.77,74.18,73.83
1628271760.65, -8.17,74.24,73.90
1628271760.70, -6.93,74.21,74.03
1628271760.74, -9.04,74.26,74.29
1628271760.79, -8.32,74.26,74.02
1628271760.83, -8.32,74.28,74.10
1628271760.87, -9.21,74.29,73.94
1628271760.91, -9.21,74.26,73.90
1628271760.96, -9.21,74.17,73.80
1628271761.00, -8.25,74.36,74.15
1628271761.05, -9.49,74.22,74.22
1628271761.09, -7.69,74.32,73.93
1628271761.14, -9.78,74.22,74.10
1628271761.18, -9.00,74.24,73.95
1628271761.22, -9.91,74.18,73.87
1628271761.27, -8.86,74.27,73.95
1628271761.31, -8.86,74.17,73.90
1628271761.36, -8.86,74.30,74.15
1628271761.40, -8.17,74.13,74.29
1628271761.45, -9.03,74.24,73.95
1628271761.49, -8.49,74.36,73.98
1628271761.54, -7.26,74.19,73.99
1628271761.58, -8.60,74.30,74.01
1628271761.62, -6.46,74.26,74.20
1628271761.67, -7.93,74.28,74.02
1628271761.71, -6.64,74.28,74.07
1628271761.76, -8.14,74.25,74.12
1628271761.80, -7.55,74.31,74.03
1628271761.84, -8.60,74.25,73.92
1628271761.89, -8.60,74.34,73.97
1628271761.93, -8.60,74.24,73.98
1628271761.98, -9.56,74.18,73.99
1628271762.02, -8.41,74.14,74.01
1628271762.07, -9.17,74.33,73.89
1628271762.11, -9.17,74.29,73.80
1628271762.16, -7.96,74.31,74.04
1628271762.20, -9.53,74.22,74.01
1628271762.25, -8.73,74.21,73.75
1628271762.29, -10.05,74.27,74.02
1628271762.33, -8.36,74.30,73.82
1628271762.38, -9.30,74.26,73.72
1628271762.42, -9.30,74.24,74.17
1628271762.47, -8.13,74.30,74.03
1628271762.51, -9.24,74.30,73.82
1628271762.56, -8.16,74.31,73.98
1628271762.60, -8.16,74.16,74.02
1628271762.65, -8.16,74.31,74.06
1628271762.69, -6.28,74.23,73.75
1628271762.74, -8.34,74.15,73.87
1628271762.78, -6.74,74.36,73.83
1628271762.82, -7.81,74.27,73.96
1628271762.87, -7.81,74.27,73.89
1628271762.91, -7.81,74.32,73.84
1628271762.96, -3.53,74.18,73.99
1628271763.00, 14.01,74.22,73.95
1628271763.05, 08.82,74.22,73.97
1628271763.09, 12.26,74.27,73.96
1628271763.13, 13.01,74.23,73.89
1628271763.18, 10.24,74.21,73.92
1628271763.22, 15.40,74.26,73.96
1628271763.27, 12.12,74.25,74.02
1628271763.31, 15.57,74.26,74.00
1628271763.35, 12.03,74.26,73.98
1628271763.40, 13.13,74.25,73.96
1628271763.44, 13.73,74.28,73.95
1628271763.49, 12.77,74.28,73.98
1628271763.53, 13.44,74.27,74.00
1628271763.58, 13.44,74.25,73.99
1628271763.62, 13.44,74.25,73.99
1628271763.67, 13.44,74.26,73.99
1628271763.71, 13.44,74.29,74.00
1628271763.76, 13.44,74.28,74.00
1628271763.80, 13.44,74.28,73.99
1628271763.84, 13.44,74.27,74.00
1628271763.89, 13.44,74.28,73.99
1628271763.93, 13.44,74.28,74.01
1628271763.98, 13.44,74.28,74.02
1628271764.02, 13.44,74.29,74.03
1628271764.07, 13.44,74.28,74.01
1628271764.11, 13.44,74.28,74.01
1628271764.16, 13.44,74.28,74.01
1628271764.20, 13.44,74.28,74.01
1628271764.25, 13.44,74.27,74.00
1628271764.29, 13.44,74.29,74.01
1628271764.34, 13.44,74.29,74.01
1628271764.38, 13.44,74.28,74.01
1628271764.42, 13.44,74.28,74.01
1628271764.47, 13.44,74.27,74.01
1628271764.51, 13.44,74.28,74.00
1628271764.56, 13.44,74.29,74.00
1628271764.60, 13.44,74.28,74.00
1628271764.65, 13.44,74.26,73.99
1628271764.69, 13.44,74.29,74.00
1628271764.74, 13.44,74.27,73.99
1628271764.78, 13.44,74.28,73.99
1628271764.83, 13.44,74.26,74.00
1628271764.87, 13.44,74.29,73.99
1628271764.91, 13.44,74.29,73.99
1628271764.96, 13.44,74.28,74.00
1628271765.00, 13.44,74.28,74.01
1628271765.05, 13.44,74.28,73.98
1628271765.09, 13.44,74.28,73.99
1628271765.14, 13.44,74.29,74.00
1628271765.18, 13.44,74.28,73.99
1628271765.23, 13.44,74.29,74.00
1628271765.27, 13.44,74.28,74.00
1628271765.32, 13.44,74.28,73.99
1628271765.36, 13.44,74.28,74.01
1628271765.41, 13.44,74.28,74.01
1628271765.45, 13.44,74.27,74.00
1628271765.49, 13.44,74.28,73.99
1628271765.54, 13.44,74.29,74.00
1628271765.58, 13.44,74.27,74.02
1628271765.63, 13.44,74.26,74.01
1628271765.67, 13.44,74.28,74.01
1628271765.72, 13.44,74.27,74.00
1628271765.76, 13.44,74.28,73.99
1628271765.81, 13.44,74.28,74.01
1628271765.85, 13.44,74.27,73.99
1628271765.90, 13.44,74.29,74.01
1628271765.94, 13.44,74.28,74.00
1628271765.99, 13.44,74.28,73.99
1628271766.03, 12.94,74.28,73.99
1628271766.07, 12.94,74.29,74.00
1628271766.12, 12.41,74.27,73.99
1628271766.16, 12.41,74.27,73.99
1628271766.21, 11.87,74.28,73.99
1628271766.25, 11.87,74.28,73.99
1628271766.30, 11.87,74.28,74.00
1628271766.34, 11.24,74.28,73.99
1628271766.39, 11.24,74.29,73.99
1628271766.43, 11.24,74.29,73.98
1628271766.48, 10.74,74.29,74.00
1628271766.52, 10.74,74.31,73.99
1628271766.57, 10.74,74.31,73.99
1628271766.61, 10.74,74.29,74.01
1628271766.65, 10.74,74.30,74.01
1628271766.70, 10.74,74.30,73.99
1628271766.74, 10.74,74.29,74.02
1628271766.79, 10.74,74.29,74.01
1628271766.83, 10.74,74.28,74.01
1628271766.88, 10.74,74.28,74.00
1628271766.92, 10.74,74.29,74.02
1628271766.97, 10.74,74.28,74.00
1628271767.01, 10.74,74.27,74.01
1628271767.06, 10.74,74.28,74.02
1628271767.10, 10.74,74.29,74.02
1628271767.15, 10.74,74.29,74.02
1628271767.19, 10.74,74.30,74.00
1628271767.23, 10.74,74.30,73.99
1628271767.28, 10.74,74.30,74.01
1628271767.32, 10.74,74.30,74.01
1628271767.36, 10.74,74.31,74.01
1628271767.41, 10.74,74.31,74.01
1628271767.45, 10.74,74.30,74.01
1628271767.50, 10.74,74.30,74.00
1628271767.54, 10.74,74.29,74.02
1628271767.59, 10.74,74.29,74.03
1628271767.63, 10.74,74.29,74.00
1628271767.68, 10.74,74.30,74.00
1628271767.72, 10.74,74.31,74.00
1628271767.77, 10.74,74.30,74.00
1628271767.81, 10.74,74.31,74.01
1628271767.85, 10.74,74.31,74.03
1628271767.90, 10.74,74.31,74.01
1628271767.94, 10.74,74.31,74.01
1628271767.99, 10.74,74.30,74.00
1628271768.03, 10.74,74.31,74.00
1628271768.08, 10.74,74.31,74.02
1628271768.12, 10.74,74.30,74.01
1628271768.17, 10.74,74.30,74.01
1628271768.21, 10.74,74.29,74.00
1628271768.25, 10.74,74.31,74.00
1628271768.30, 10.74,74.31,73.99
1628271768.34, 10.74,74.31,74.00
1628271768.39, 10.74,74.30,74.01
1628271768.43, 10.74,74.30,74.02
1628271768.48, 10.74,74.29,74.01
